task_id,user_name,duration_seconds,date,type
manual_cut_18296743428_20260722_090048_00008_task_2,Ranjeeta,60.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00008_task_1,Ranjeeta,60.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00008_task_1,Ranjeeta,60.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00008_task_0,Ranjeeta,60.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00008_task_0,Ranjeeta,60.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00007_task_4,Ranjeeta,35.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00007_task_4,Ranjeeta,35.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00007_task_3,Ranjeeta,56.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00007_task_3,Ranjeeta,56.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00007_task_2,Ranjeeta,39.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00007_task_2,Ranjeeta,39.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00007_task_0,Ranjeeta,67.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00007_task_0,Ranjeeta,67.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00005_task_1,Ranjeeta,137.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00005_task_1,Ranjeeta,137.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00003_task_1,Ranjeeta,134.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00003_task_1,Ranjeeta,134.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00003_task_0,Ranjeeta,166.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00003_task_0,Ranjeeta,166.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00002_task_1,Ranjeeta,164.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00002_task_1,Ranjeeta,164.0,2026-08-19,leader_passed
manual_cut_18296743428_20260722_090048_00002_task_0,Ranjeeta,135.0,2026-08-19,submitted
manual_cut_18296743428_20260722_090048_00002_task_0,Ranjeeta,135.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00013_task_0,Ranjeeta,187.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00013_task_0,Ranjeeta,187.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00012_task_3,Ranjeeta,66.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00012_task_3,Ranjeeta,66.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00012_task_2,Ranjeeta,88.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00012_task_2,Ranjeeta,88.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00011_task_0,Ranjeeta,82.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00011_task_0,Ranjeeta,82.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00010_task_3,Ranjeeta,60.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00010_task_3,Ranjeeta,60.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00010_task_2,Ranjeeta,38.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00010_task_2,Ranjeeta,38.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00010_task_1,Ranjeeta,109.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00010_task_1,Ranjeeta,109.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00010_task_0,Ranjeeta,89.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00010_task_0,Ranjeeta,89.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00009_task_2,Ranjeeta,104.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00009_task_2,Ranjeeta,104.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00009_task_1,Ranjeeta,76.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00009_task_1,Ranjeeta,76.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_174406_00009_task_0,Ranjeeta,118.0,2026-08-19,submitted
manual_cut_18296743428_20260721_174406_00009_task_0,Ranjeeta,118.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00002_task_0,Komal,300.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00002_task_0,Komal,300.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00001_task_4,Komal,158.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00001_task_4,Komal,158.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00001_task_0,Komal,27.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00001_task_0,Komal,27.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00000_task_2,Komal,218.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00000_task_2,Komal,218.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00026_task_4,Komal,132.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00026_task_4,Komal,132.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00026_task_3,Komal,38.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00026_task_3,Komal,38.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00026_task_2,Komal,79.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00026_task_2,Komal,79.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00024_task_3,Komal,20.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00024_task_3,Komal,20.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00024_task_2,Komal,128.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00024_task_2,Komal,128.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00024_task_1,Komal,100.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00024_task_1,Komal,100.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00024_task_0,Komal,49.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00024_task_0,Komal,49.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00023_task_2,Komal,191.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00023_task_2,Komal,191.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00023_task_1,Komal,34.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00023_task_1,Komal,34.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00023_task_0,Komal,74.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00023_task_0,Komal,74.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00022_task_1,Komal,138.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00022_task_1,Komal,138.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00022_task_0,Komal,140.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00022_task_0,Komal,140.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00021_task_1,Komal,244.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00021_task_1,Komal,244.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00020_task_4,Komal,61.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00020_task_4,Komal,61.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00020_task_3,Komal,52.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00020_task_3,Komal,52.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00020_task_2,Komal,59.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00020_task_2,Komal,59.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00020_task_1,Komal,52.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00020_task_1,Komal,52.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00020_task_0,Komal,43.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00020_task_0,Komal,43.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00019_task_5,Komal,51.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00019_task_5,Komal,51.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00019_task_4,Komal,39.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00019_task_4,Komal,39.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00019_task_3,Komal,48.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00019_task_3,Komal,48.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00019_task_2,Komal,51.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00019_task_2,Komal,51.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00019_task_1,Komal,37.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00019_task_1,Komal,37.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00019_task_0,Komal,74.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00019_task_0,Komal,74.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00018_task_4,Komal,48.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00018_task_4,Komal,48.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00018_task_3,Komal,59.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00018_task_3,Komal,59.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00018_task_2,Komal,56.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00018_task_2,Komal,56.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00018_task_1,Komal,77.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00018_task_1,Komal,77.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00018_task_0,Komal,59.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00018_task_0,Komal,59.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00016_task_4,Komal,24.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00016_task_4,Komal,24.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00016_task_3,Komal,43.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00016_task_3,Komal,43.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00016_task_2,Komal,77.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00016_task_2,Komal,77.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00016_task_1,Komal,85.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00016_task_1,Komal,85.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00016_task_0,Komal,66.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00016_task_0,Komal,66.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00015_task_4,Komal,45.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00015_task_4,Komal,45.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00015_task_2,Komal,40.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00015_task_2,Komal,40.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00015_task_0,Komal,182.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00015_task_0,Komal,182.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00014_task_2,Komal,91.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00014_task_2,Komal,91.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00014_task_1,Komal,125.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00014_task_1,Komal,125.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_130744_00014_task_0,Komal,83.0,2026-08-19,submitted
manual_cut_18296743428_20260720_130744_00014_task_0,Komal,83.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00016_task_1,Rajni,68.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00016_task_1,Rajni,68.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00016_task_0,Rajni,74.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00016_task_0,Rajni,74.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00015_task_3,Rajni,116.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00015_task_3,Rajni,116.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00015_task_2,Rajni,11.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00015_task_2,Rajni,11.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00015_task_1,Rajni,99.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00015_task_1,Rajni,99.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00015_task_0,Rajni,70.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00015_task_0,Rajni,70.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00014_task_1,Rajni,29.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00014_task_1,Rajni,29.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00014_task_0,Rajni,270.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00014_task_0,Rajni,270.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00013_task_0,Rajni,299.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00013_task_0,Rajni,299.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00012_task_1,Rajni,119.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00012_task_1,Rajni,119.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00012_task_0,Rajni,180.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00012_task_0,Rajni,180.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00011_task_2,Rajni,79.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00011_task_2,Rajni,79.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00011_task_1,Rajni,160.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00011_task_1,Rajni,160.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00011_task_0,Rajni,60.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00011_task_0,Rajni,60.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00010_task_2,Rajni,106.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00010_task_2,Rajni,106.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00010_task_1,Rajni,113.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00010_task_1,Rajni,113.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00010_task_0,Rajni,80.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00010_task_0,Rajni,80.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00009_task_3,Rajni,17.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00009_task_3,Rajni,17.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00009_task_2,Rajni,84.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00009_task_2,Rajni,84.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00009_task_1,Rajni,96.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00009_task_1,Rajni,96.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00009_task_0,Rajni,100.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00009_task_0,Rajni,100.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00008_task_0,Rajni,300.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00008_task_0,Rajni,300.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00007_task_1,Rajni,177.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00007_task_1,Rajni,177.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00007_task_0,Rajni,122.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00007_task_0,Rajni,122.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00006_task_0,Rajni,300.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00006_task_0,Rajni,300.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00005_task_1,Rajni,251.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00005_task_1,Rajni,251.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00005_task_0,Rajni,48.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00005_task_0,Rajni,48.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00004_task_4,Rajni,60.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00004_task_4,Rajni,60.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00004_task_3,Rajni,60.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00004_task_3,Rajni,60.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00004_task_2,Rajni,60.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00004_task_2,Rajni,60.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00003_task_3,Priya,46.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00003_task_3,Priya,46.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00003_task_1,Priya,58.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00003_task_1,Priya,58.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00003_task_0,Priya,123.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00003_task_0,Priya,123.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00002_task_3,Priya,194.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00002_task_3,Priya,194.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00002_task_1,Priya,43.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00002_task_1,Priya,43.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00002_task_0,Priya,45.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00002_task_0,Priya,45.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00001_task_2,Priya,35.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00001_task_2,Priya,35.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00001_task_1,Priya,18.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00001_task_1,Priya,18.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00000_task_4,Priya,40.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00000_task_4,Priya,40.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00000_task_3,Priya,44.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00000_task_3,Priya,44.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00000_task_1,Priya,73.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00000_task_1,Priya,73.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00014_task_1,Priya,150.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00014_task_1,Priya,150.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00013_task_0,Priya,253.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00013_task_0,Priya,253.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00012_task_2,Priya,120.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00012_task_2,Priya,120.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00011_task_3,Priya,61.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00011_task_3,Priya,61.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00011_task_2,Priya,81.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00011_task_2,Priya,81.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00011_task_1,Priya,93.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00011_task_1,Priya,93.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00011_task_0,Priya,65.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00011_task_0,Priya,65.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00010_task_1,Priya,275.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00010_task_1,Priya,275.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00010_task_0,Priya,24.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00010_task_0,Priya,24.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00009_task_4,Priya,129.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00009_task_4,Priya,129.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00009_task_3,Priya,84.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00009_task_3,Priya,84.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00009_task_2,Priya,53.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00009_task_2,Priya,53.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00008_task_1,Priya,103.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00008_task_1,Priya,103.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00007_task_0,Priya,299.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00007_task_0,Priya,299.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00006_task_0,Priya,224.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00006_task_0,Priya,224.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00005_task_0,Priya,300.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00005_task_0,Priya,300.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00004_task_0,Priya,300.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00004_task_0,Priya,300.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00003_task_1,Priya,262.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00003_task_1,Priya,262.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_154538_00003_task_0,Priya,38.0,2026-08-19,submitted
manual_cut_18296743428_20260720_154538_00003_task_0,Priya,38.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00004_task_1,Ranjeeta,60.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00004_task_1,Ranjeeta,60.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00004_task_0,Ranjeeta,60.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00004_task_0,Ranjeeta,60.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00003_task_1,Ranjeeta,119.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00003_task_1,Ranjeeta,119.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00003_task_0,Ranjeeta,180.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00003_task_0,Ranjeeta,180.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00002_task_0,Ranjeeta,299.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00002_task_0,Ranjeeta,299.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00001_task_0,Ranjeeta,299.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00001_task_0,Ranjeeta,299.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00000_task_3,Ranjeeta,68.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00000_task_3,Ranjeeta,68.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00000_task_2,Ranjeeta,38.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00000_task_2,Ranjeeta,38.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00000_task_1,Ranjeeta,162.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00000_task_1,Ranjeeta,162.0,2026-08-19,leader_passed
manual_cut_18296743428_20260721_084445_00000_task_0,Ranjeeta,32.0,2026-08-19,submitted
manual_cut_18296743428_20260721_084445_00000_task_0,Ranjeeta,32.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00013_task_0,Ranjeeta,63.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00013_task_0,Ranjeeta,63.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00012_task_4,Ranjeeta,41.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00012_task_4,Ranjeeta,41.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00012_task_3,Ranjeeta,56.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00012_task_3,Ranjeeta,56.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00012_task_2,Ranjeeta,67.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00012_task_2,Ranjeeta,67.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00012_task_1,Ranjeeta,75.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00012_task_1,Ranjeeta,75.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00011_task_0,Ranjeeta,98.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00011_task_0,Ranjeeta,98.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00010_task_3,Ranjeeta,146.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00010_task_3,Ranjeeta,146.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00010_task_2,Ranjeeta,113.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00010_task_2,Ranjeeta,113.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00010_task_0,Ranjeeta,29.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00010_task_0,Ranjeeta,29.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00009_task_1,Ranjeeta,118.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00009_task_1,Ranjeeta,118.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00009_task_0,Ranjeeta,83.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00009_task_0,Ranjeeta,83.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00008_task_3,Ranjeeta,46.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00008_task_3,Ranjeeta,46.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00008_task_2,Ranjeeta,106.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00008_task_2,Ranjeeta,106.0,2026-08-19,leader_passed
manual_cut_18296743428_20260720_175409_00008_task_0,Ranjeeta,96.0,2026-08-19,submitted
manual_cut_18296743428_20260720_175409_00008_task_0,Ranjeeta,96.0,2026-08-19,leader_passed
